Accident Ref.,Borough,Boro,Easting,Northing,CREFNO,Casualty Class,Casualty Sex,Casualty Age (Banded),Casualty Age,No. of Casualties,Casualty Severity,Ped. Location,Ped. Movement,Mode of Travel, 
1180129772,SUTTON,21,527640,164200,1,1 Driver/Rider,1 Male,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180129772,SUTTON,21,527640,164200,2,2 Passenger,2 Female,Unknown,0,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180129838,SUTTON,21,526960,165610,1,1 Driver/Rider,1 Male,16-24,19,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180130032,SUTTON,21,525850,165570,1,2 Passenger,1 Male,0-15,10,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180130361,SUTTON,21,524460,166560,1,3 Pedestrian,1 Male,25-59,32,1,2 Serious,09 In Road - Not Crossing,5 In Rd Not Crossing,1 Pedestrian, 
1180130566,SUTTON,21,525850,166420,1,1 Driver/Rider,2 Female,25-59,41,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180130566,SUTTON,21,525850,166420,2,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180130607,SUTTON,21,526120,166620,1,1 Driver/Rider,1 Male,25-59,56,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180130801,SUTTON,21,528080,165270,1,3 Pedestrian,1 Male,16-24,20,1,2 Serious,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
1180130980,SUTTON,21,527790,163040,1,1 Driver/Rider,2 Female,25-59,50,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180130989,SUTTON,21,524510,163690,1,1 Driver/Rider,2 Female,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180131104,SUTTON,21,525250,162480,1,1 Driver/Rider,1 Male,25-59,41,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1180131154,SUTTON,21,526030,165010,1,3 Pedestrian,1 Male,25-59,28,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
1180131962,SUTTON,21,524150,163940,1,3 Pedestrian,2 Female,0-15,15,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
1180131987,SUTTON,21,527450,164230,1,1 Driver/Rider,1 Male,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180132067,SUTTON,21,528450,166110,1,1 Driver/Rider,2 Female,25-59,36,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1180132121,SUTTON,21,529700,163910,1,3 Pedestrian,1 Male,25-59,56,1,3 Slight,04 Crossing Road Within 50m Xing,1 From Drivers N/Side,1 Pedestrian, 
1180132277,SUTTON,21,525860,161970,1,3 Pedestrian,1 Male,0-15,5,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
1180132568,SUTTON,21,526820,162660,1,1 Driver/Rider,2 Female,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180132644,SUTTON,21,525810,164040,1,3 Pedestrian,2 Female,16-24,21,1,3 Slight,04 Crossing Road Within 50m Xing,1 From Drivers N/Side,1 Pedestrian, 
1180133111,SUTTON,21,530140,164830,1,3 Pedestrian,1 Male,0-15,11,1,3 Slight,05 Crossing Road (Not On Xing),2 From Drivers N/Side Msk,1 Pedestrian, 
1180133137,SUTTON,21,525990,166540,1,1 Driver/Rider,1 Male,25-59,54,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180133151,SUTTON,21,530250,166830,1,1 Driver/Rider,2 Female,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180133201,SUTTON,21,529960,166950,1,1 Driver/Rider,1 Male,60+,62,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180133248,SUTTON,21,528670,165040,1,1 Driver/Rider,1 Male,25-59,51,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180133249,SUTTON,21,523850,165680,1,1 Driver/Rider,1 Male,16-24,19,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180133342,SUTTON,21,522860,165570,1,3 Pedestrian,2 Female,0-15,13,1,2 Serious,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
1180134131,SUTTON,21,524710,166940,1,1 Driver/Rider,1 Male,16-24,20,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180134146,SUTTON,21,526540,164200,1,1 Driver/Rider,1 Male,25-59,39,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180134338,SUTTON,21,526130,163950,1,2 Passenger,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180134423,SUTTON,21,527340,166200,1,1 Driver/Rider,1 Male,25-59,38,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180134589,SUTTON,21,524410,166510,1,1 Driver/Rider,2 Female,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180134724,SUTTON,21,524200,165960,1,1 Driver/Rider,2 Female,16-24,19,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180134734,SUTTON,21,526560,167020,1,1 Driver/Rider,1 Male,25-59,33,1,1 Fatal,-2 Unknown,-2 N/A,4 Car, 
1180135063,SUTTON,21,524555,164962,1,3 Pedestrian,1 Male,0-15,14,1,3 Slight,05 Crossing Road (Not On Xing),9 Unknown Or Other,1 Pedestrian, 
1180135268,SUTTON,21,529080,162590,1,2 Passenger,2 Female,60+,73,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180135268,SUTTON,21,529080,162590,2,1 Driver/Rider,2 Female,25-59,36,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180135287,SUTTON,21,526000,163150,1,2 Passenger,2 Female,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1180135384,SUTTON,21,525660,162800,1,3 Pedestrian,1 Male,0-15,2,1,3 Slight,09 In Road - Not Crossing,7 In Rd Facing Traffic,1 Pedestrian, 
1180135788,SUTTON,21,527610,164100,1,2 Passenger,1 Male,0-15,11,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180135797,SUTTON,21,525270,161810,1,1 Driver/Rider,1 Male,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180135909,SUTTON,21,522750,165660,1,1 Driver/Rider,1 Male,25-59,37,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1180136291,SUTTON,21,530140,165400,1,1 Driver/Rider,2 Female,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180136490,SUTTON,21,527070,165360,1,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180136775,SUTTON,21,529150,164980,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180136899,SUTTON,21,526310,164120,1,1 Driver/Rider,1 Male,25-59,41,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180137146,SUTTON,21,524240,166270,1,1 Driver/Rider,2 Female,25-59,57,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1180137788,SUTTON,21,528740,164800,1,1 Driver/Rider,2 Female,25-59,51,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180137824,SUTTON,21,523910,165790,2,1 Driver/Rider,1 Male,25-59,52,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180137824,SUTTON,21,523910,165790,1,1 Driver/Rider,1 Male,25-59,48,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180138524,SUTTON,21,528750,164870,2,2 Passenger,2 Female,0-15,14,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180138524,SUTTON,21,528750,164870,1,1 Driver/Rider,2 Female,25-59,45,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180138742,SUTTON,21,524790,165120,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180138774,SUTTON,21,526550,167000,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180138791,SUTTON,21,526030,166610,2,2 Passenger,2 Female,Unknown,0,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180138791,SUTTON,21,526030,166610,3,2 Passenger,2 Female,Unknown,0,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180138791,SUTTON,21,526030,166610,1,1 Driver/Rider,2 Female,25-59,38,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180138796,SUTTON,21,524270,162330,1,1 Driver/Rider,1 Male,60+,79,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1180138902,SUTTON,21,525370,163970,1,2 Passenger,1 Male,25-59,53,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1180139141,SUTTON,21,528340,163080,1,1 Driver/Rider,1 Male,25-59,36,1,2 Serious,-2 Unknown,-2 N/A,4 Car, 
1180139573,SUTTON,21,525710,164790,1,2 Passenger,2 Female,60+,93,1,2 Serious,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1180139635,SUTTON,21,526600,166970,1,1 Driver/Rider,1 Male,16-24,21,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180139794,SUTTON,21,527070,165370,1,1 Driver/Rider,1 Male,16-24,24,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180139813,SUTTON,21,524520,166670,1,2 Passenger,2 Female,25-59,41,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180139813,SUTTON,21,524520,166670,3,2 Passenger,2 Female,0-15,15,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180139813,SUTTON,21,524520,166670,2,2 Passenger,1 Male,16-24,16,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180140153,SUTTON,21,525190,164930,1,1 Driver/Rider,1 Male,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180140344,SUTTON,21,524550,166720,1,1 Driver/Rider,1 Male,25-59,48,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
1180140585,SUTTON,21,524520,163690,1,1 Driver/Rider,1 Male,25-59,39,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180140657,SUTTON,21,529230,162740,2,2 Passenger,2 Female,16-24,17,1,2 Serious,-2 Unknown,-2 N/A,4 Car, 
1180140657,SUTTON,21,529230,162740,4,1 Driver/Rider,1 Male,16-24,20,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180140657,SUTTON,21,529230,162740,3,2 Passenger,2 Female,0-15,13,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180140657,SUTTON,21,529230,162740,1,1 Driver/Rider,2 Female,25-59,42,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180140958,SUTTON,21,523720,165460,1,1 Driver/Rider,2 Female,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180140967,SUTTON,21,529220,163770,1,1 Driver/Rider,1 Male,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180141035,SUTTON,21,529700,163590,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1180141179,SUTTON,21,524180,163870,1,1 Driver/Rider,1 Male,25-59,38,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1180141607,SUTTON,21,529020,163680,1,1 Driver/Rider,1 Male,60+,60,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
1180141614,SUTTON,21,530120,164600,3,2 Passenger,2 Female,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180141614,SUTTON,21,530120,164600,2,1 Driver/Rider,1 Male,25-59,37,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180141614,SUTTON,21,530120,164600,1,1 Driver/Rider,2 Female,60+,65,1,2 Serious,-2 Unknown,-2 N/A,4 Car, 
1180141624,SUTTON,21,529090,162600,1,1 Driver/Rider,1 Male,25-59,44,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180141869,SUTTON,21,525730,162360,1,2 Passenger,2 Female,60+,73,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180141912,SUTTON,21,526650,167090,1,2 Passenger,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1180142099,SUTTON,21,525650,162155,1,1 Driver/Rider,2 Female,25-59,41,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180142099,SUTTON,21,525650,162155,2,1 Driver/Rider,1 Male,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180142739,SUTTON,21,529090,162600,1,1 Driver/Rider,2 Female,25-59,56,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180143013,SUTTON,21,523430,165040,1,1 Driver/Rider,1 Male,25-59,55,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180143173,SUTTON,21,529510,163870,1,2 Passenger,2 Female,Unknown,0,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180143658,SUTTON,21,524160,164710,1,3 Pedestrian,1 Male,25-59,40,1,2 Serious,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
1180144012,SUTTON,21,526005,166415,1,3 Pedestrian,1 Male,0-15,13,1,3 Slight,04 Crossing Road Within 50m Xing,3 From Drivers O/Side,1 Pedestrian, 
1180144382,SUTTON,21,524790,165160,1,2 Passenger,1 Male,0-15,2,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180144517,SUTTON,21,525830,165550,1,1 Driver/Rider,2 Female,25-59,58,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180144527,SUTTON,21,527190,166690,1,3 Pedestrian,2 Female,25-59,25,1,3 Slight,01 Crossing Road On Ped Xing,3 From Drivers O/Side,1 Pedestrian, 
1180144660,SUTTON,21,526040,166530,1,3 Pedestrian,2 Female,25-59,49,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian, 
1180144747,SUTTON,21,527610,164219,1,3 Pedestrian,1 Male,60+,61,1,1 Fatal,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
1180145379,SUTTON,21,528630,164710,1,3 Pedestrian,1 Male,0-15,14,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
1180145447,SUTTON,21,528950,163640,1,1 Driver/Rider,2 Female,25-59,37,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180146424,SUTTON,21,528820,164310,1,1 Driver/Rider,2 Female,16-24,17,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1180146834,SUTTON,21,527940,164490,1,1 Driver/Rider,2 Female,60+,80,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180146992,SUTTON,21,524570,164840,1,1 Driver/Rider,2 Female,16-24,17,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180147240,SUTTON,21,525680,163130,1,1 Driver/Rider,1 Male,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180147240,SUTTON,21,525680,163130,2,1 Driver/Rider,1 Male,16-24,19,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180147240,SUTTON,21,525680,163130,3,2 Passenger,1 Male,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180148162,SUTTON,21,525580,164720,1,1 Driver/Rider,1 Male,16-24,22,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180148247,SUTTON,21,528320,166500,1,2 Passenger,1 Male,25-59,39,1,2 Serious,-2 Unknown,-2 N/A,4 Car, 
1180148334,SUTTON,21,527570,163400,1,1 Driver/Rider,2 Female,25-59,48,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180148539,SUTTON,21,526000,166400,1,2 Passenger,2 Female,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180148629,SUTTON,21,525710,165040,1,3 Pedestrian,2 Female,Unknown,0,1,3 Slight,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
1180148675,SUTTON,21,526050,166550,1,1 Driver/Rider,1 Male,25-59,44,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1180148712,SUTTON,21,528700,161840,1,1 Driver/Rider,1 Male,16-24,17,1,2 Serious,-2 Unknown,-2 N/A,4 Car, 
1180148712,SUTTON,21,528700,161840,2,2 Passenger,2 Female,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180148752,SUTTON,21,529140,162480,1,1 Driver/Rider,1 Male,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180148992,SUTTON,21,523930,163520,1,2 Passenger,2 Female,25-59,56,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1180149233,SUTTON,21,526760,166040,1,1 Driver/Rider,1 Male,25-59,43,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180149525,SUTTON,21,523440,165040,1,2 Passenger,1 Male,25-59,39,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1180149575,SUTTON,21,527950,165430,1,1 Driver/Rider,1 Male,25-59,41,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1180149575,SUTTON,21,527950,165430,2,3 Pedestrian,2 Female,60+,70,1,2 Serious,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
1180149590,SUTTON,21,528040,165350,1,1 Driver/Rider,2 Female,25-59,48,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180149736,SUTTON,21,528440,166100,1,3 Pedestrian,1 Male,25-59,33,1,3 Slight,01 Crossing Road On Ped Xing,9 Unknown Or Other,1 Pedestrian, 
1180149747,SUTTON,21,524460,164660,1,1 Driver/Rider,1 Male,16-24,20,1,2 Serious,-2 Unknown,-2 N/A,4 Car, 
1180149747,SUTTON,21,524460,164660,2,2 Passenger,2 Female,16-24,21,1,2 Serious,-2 Unknown,-2 N/A,4 Car, 
1180149973,SUTTON,21,524580,163520,1,3 Pedestrian,2 Female,25-59,43,1,2 Serious,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
1180150175,SUTTON,21,525030,162460,1,1 Driver/Rider,2 Female,60+,90,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180150175,SUTTON,21,525030,162460,2,1 Driver/Rider,1 Male,25-59,58,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180150342,SUTTON,21,526000,163110,1,3 Pedestrian,2 Female,0-15,8,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
1180150419,SUTTON,21,527130,164580,1,1 Driver/Rider,1 Male,16-24,20,1,1 Fatal,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180151297,SUTTON,21,524420,164100,1,1 Driver/Rider,1 Male,25-59,38,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180151299,SUTTON,21,523640,164690,1,1 Driver/Rider,1 Male,25-59,40,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180151838,SUTTON,21,526360,163110,1,1 Driver/Rider,2 Female,25-59,50,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180151838,SUTTON,21,526360,163110,2,1 Driver/Rider,2 Female,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180151970,SUTTON,21,523110,164520,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180152074,SUTTON,21,524460,164630,1,1 Driver/Rider,1 Male,25-59,57,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180152074,SUTTON,21,524460,164630,2,1 Driver/Rider,2 Female,25-59,49,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180152185,SUTTON,21,530610,164090,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180152399,SUTTON,21,524280,163570,1,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180152399,SUTTON,21,524280,163570,2,2 Passenger,1 Male,16-24,17,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180152616,SUTTON,21,525480,161830,1,1 Driver/Rider,2 Female,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180152768,SUTTON,21,524710,166940,1,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1180152769,SUTTON,21,525490,163970,1,3 Pedestrian,2 Female,0-15,15,1,2 Serious,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
1180152977,SUTTON,21,525920,164410,1,3 Pedestrian,2 Female,25-59,46,1,3 Slight,04 Crossing Road Within 50m Xing,1 From Drivers N/Side,1 Pedestrian, 
1180152983,SUTTON,21,528970,163660,1,3 Pedestrian,2 Female,0-15,15,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
1180153160,SUTTON,21,530270,164020,1,1 Driver/Rider,2 Female,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180153331,SUTTON,21,525780,163860,1,3 Pedestrian,1 Male,60+,83,1,3 Slight,04 Crossing Road Within 50m Xing,1 From Drivers N/Side,1 Pedestrian, 
1180153373,SUTTON,21,522590,165770,1,3 Pedestrian,1 Male,25-59,44,1,3 Slight,04 Crossing Road Within 50m Xing,1 From Drivers N/Side,1 Pedestrian, 
1180153376,SUTTON,21,525160,166220,1,1 Driver/Rider,2 Female,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180153894,SUTTON,21,526040,163680,1,1 Driver/Rider,2 Female,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180154040,SUTTON,21,526410,164320,1,3 Pedestrian,1 Male,25-59,50,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
1180154384,SUTTON,21,526560,164970,1,1 Driver/Rider,1 Male,16-24,19,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180154525,SUTTON,21,528920,163820,1,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
1180154525,SUTTON,21,528920,163820,2,1 Driver/Rider,2 Female,25-59,39,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180154604,SUTTON,21,526250,164960,1,1 Driver/Rider,1 Male,25-59,48,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180155030,SUTTON,21,524600,161620,1,1 Driver/Rider,2 Female,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180156977,SUTTON,21,526410,164170,1,3 Pedestrian,2 Female,16-24,21,1,3 Slight,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
1180157348,SUTTON,21,525750,166970,1,1 Driver/Rider,2 Female,60+,60,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180157949,SUTTON,21,527160,166600,1,1 Driver/Rider,2 Female,60+,61,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180081237,MERTON,22,526620,168340,1,2 Passenger,2 Female,25-59,52,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180081372,MERTON,22,523950,169140,1,3 Pedestrian,2 Female,25-59,27,1,2 Serious,04 Crossing Road Within 50m Xing,3 From Drivers O/Side,1 Pedestrian, 
1180081510,MERTON,22,529300,169410,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1180081914,MERTON,22,525790,170060,1,3 Pedestrian,2 Female,16-24,16,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
1180081923,MERTON,22,523120,168140,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180081923,MERTON,22,523120,168140,2,2 Passenger,2 Female,0-15,9,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180082081,MERTON,22,527940,168290,1,1 Driver/Rider,1 Male,25-59,45,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
1180082081,MERTON,22,527940,168290,2,1 Driver/Rider,1 Male,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180082762,MERTON,22,522120,167980,3,2 Passenger,2 Female,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180082762,MERTON,22,522120,167980,2,2 Passenger,2 Female,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180082762,MERTON,22,522120,167980,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180083062,MERTON,22,524260,168380,1,2 Passenger,2 Female,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180083358,MERTON,22,527010,170790,1,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180083537,MERTON,22,526090,170810,1,1 Driver/Rider,1 Male,25-59,29,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180083741,MERTON,22,525570,170030,1,1 Driver/Rider,1 Male,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180083798,MERTON,22,523250,169320,1,1 Driver/Rider,1 Male,25-59,45,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1180084131,MERTON,22,525740,170380,1,3 Pedestrian,2 Female,25-59,32,1,3 Slight,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
1180084231,MERTON,22,524690,170640,1,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180084487,MERTON,22,527190,169510,1,1 Driver/Rider,1 Male,16-24,18,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180084566,MERTON,22,529170,168420,1,1 Driver/Rider,2 Female,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180084622,MERTON,22,529776,168900,1,1 Driver/Rider,1 Male,25-59,43,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1180084663,MERTON,22,523510,172250,1,1 Driver/Rider,1 Male,25-59,48,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1180084808,MERTON,22,526950,170670,1,3 Pedestrian,2 Female,16-24,19,1,3 Slight,01 Crossing Road On Ped Xing,3 From Drivers O/Side,1 Pedestrian, 
1180084980,MERTON,22,528230,169800,1,1 Driver/Rider,1 Male,25-59,34,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1180085072,MERTON,22,525820,170030,1,3 Pedestrian,1 Male,60+,62,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
